paper_raw,paper_join,authors,title,year_publication,studyID,studyID_short,aim,participants,discs_raw,discs_imputed,algor,Pheno_classification,measures,measureVal,measureVal_logit,SD,SD_imputed,CI-,CI+,validation,data_augmentation,genderratio_raw,genderratio_imputed,agemean_raw,agemean_imputed,MRIseq,MRIplanes,MRIstrength
Tsai2021,Tsai2021,"Tsai Jen-Yung, Hung Isabella Yu-Ju, Guo Yue Leon, Jan Yih-Kuen, Lin Chih-Yang, Shih Tiffany Ting-Fang, Chen Bang-Bin, Lung Chi-Wen",Lumbar disc herniation automatic detection in MRI based on deep learning,2021.0,Tsai2021cnnherniationDeveRandom sample split1,Tsai2021cnnherniationDeve,Development,168,714.0,714.0,deeplearning,herniation,precision,0.872,1.9187591590934334,,0.018939849624060152,0.834877894736842,0.909122105263158,Random sample split,1,1.0,1.0,,49.230000000000004,T2,Sagittal,1.5T
Tsai2021,Tsai2021,"Tsai Jen-Yung, Hung Isabella Yu-Ju, Guo Yue Leon, Jan Yih-Kuen, Lin Chih-Yang, Shih Tiffany Ting-Fang, Chen Bang-Bin, Lung Chi-Wen",Lumbar disc herniation automatic detection in MRI based on deep learning,2021.0,Tsai2021cnnherniationDeveRandom sample split1,Tsai2021cnnherniationDeve,Development,168,714.0,714.0,deeplearning,herniation,sensitivity,0.917,2.402266863145997,,0.018939849624060152,0.8798778947368422,0.9541221052631579,Random sample split,1,1.0,1.0,,49.230000000000004,T2,Sagittal,1.5T
Tsai2021,Tsai2021,"Tsai Jen-Yung, Hung Isabella Yu-Ju, Guo Yue Leon, Jan Yih-Kuen, Lin Chih-Yang, Shih Tiffany Ting-Fang, Chen Bang-Bin, Lung Chi-Wen",Lumbar disc herniation automatic detection in MRI based on deep learning,2021.0,Tsai2021cnnherniationDeveRandom sample split1,Tsai2021cnnherniationDeve,Development,168,714.0,714.0,deeplearning,herniation,f-score,0.894,2.132266680006194,,0.018939849624060152,0.8568778947368421,0.931122105263158,Random sample split,1,1.0,1.0,,49.230000000000004,T2,Sagittal,1.5T
Grob2022,Grob2022,"Grob, Loibl, Jamaludin",External validation of the deep learning 'SpineNet' for grading radiological features of degeneration on MRIs of the lumbar spine,2022.0,Grob2022cnnpfirrmannExtenan0,Grob2022cnnpfirrmannExte,External_Val,882,4410.0,4410.0,deeplearning,pfirrmann,accuracy,0.55,0.200670695058111,,0.018939849624060152,0.5128778947368422,0.5871221052631579,,0,0.42,0.42,72.0,72.0,T2,Sagittal,
Grob2022,Grob2022,"Grob, Loibl, Jamaludin",External validation of the deep learning 'SpineNet' for grading radiological features of degeneration on MRIs of the lumbar spine,2022.0,Grob2022cnnpfirrmannExtenan0,Grob2022cnnpfirrmannExte,External_Val,882,4410.0,4410.0,deeplearning,pfirrmann,precision,0.55,0.200670695058111,,0.018939849624060152,0.5128778947368422,0.5871221052631579,,0,0.42,0.42,72.0,72.0,T2,Sagittal,
Grob2022,Grob2022,"Grob, Loibl, Jamaludin",External validation of the deep learning 'SpineNet' for grading radiological features of degeneration on MRIs of the lumbar spine,2022.0,Grob2022cnnpfirrmannExtenan0,Grob2022cnnpfirrmannExte,External_Val,882,4410.0,4410.0,deeplearning,pfirrmann,sensitivity,0.5,-4.000000331761484e-10,,0.018939849624060152,0.4628778947368421,0.5371221052631578,,0,0.42,0.42,72.0,72.0,T2,Sagittal,
Grob2022,Grob2022,"Grob, Loibl, Jamaludin",External validation of the deep learning 'SpineNet' for grading radiological features of degeneration on MRIs of the lumbar spine,2022.0,Grob2022cnnpfirrmannExtenan0,Grob2022cnnpfirrmannExte,External_Val,882,4410.0,4410.0,deeplearning,pfirrmann,specificity,0.88,1.9924301637432364,,0.018939849624060152,0.842877894736842,0.917122105263158,,0,0.42,0.42,72.0,72.0,T2,Sagittal,
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationDeveRandom sample split1,Su2022deeplearningherniationDeve,Development,1015,15254.0,15254.0,deeplearning,herniation,accuracy,0.8420000000000001,1.6731849804636842,,0.018939849624060152,0.8048778947368422,0.8791221052631579,Random sample split,1,0.515,0.515,49.0,49.0,T2,Axial,3.0T
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationDeveRandom sample split1,Su2022deeplearningherniationDeve,Development,1015,15254.0,15254.0,deeplearning,herniation,precision,0.841,1.6656874570048794,,0.018939849624060152,0.8038778947368421,0.8781221052631578,Random sample split,1,0.515,0.515,49.0,49.0,T2,Axial,3.0T
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationDeveRandom sample split1,Su2022deeplearningherniationDeve,Development,1015,15254.0,15254.0,deeplearning,herniation,sensitivity,0.907,2.2775429557763585,,0.018939849624060152,0.8698778947368422,0.9441221052631579,Random sample split,1,0.515,0.515,49.0,49.0,T2,Axial,3.0T
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationDeveRandom sample split1,Su2022deeplearningherniationDeve,Development,1015,15254.0,15254.0,deeplearning,herniation,specificity,0.922,2.4698363954764915,,0.018939849624060152,0.8848778947368421,0.959122105263158,Random sample split,1,0.515,0.515,49.0,49.0,T2,Axial,3.0T
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationDeveRandom sample split1,Su2022deeplearningherniationDeve,Development,1015,15254.0,15254.0,deeplearning,herniation,f-score,0.841,1.6656874570048794,,0.018939849624060152,0.8038778947368421,0.8781221052631578,Random sample split,1,0.515,0.515,49.0,49.0,T2,Axial,3.0T
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationExtenan0,Su2022deeplearningherniationExte,External_Val,100,1273.0,1273.0,deeplearning,herniation,accuracy,0.742,1.0563896577233953,,0.018939849624060152,0.7048778947368421,0.7791221052631578,,0,0.49,0.49,53.0,53.0,T2,Axial,3.0T
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationExtenan0,Su2022deeplearningherniationExte,External_Val,100,1273.0,1273.0,deeplearning,herniation,precision,0.758,1.141745658940536,,0.018939849624060152,0.7208778947368422,0.7951221052631579,,0,0.49,0.49,53.0,53.0,T2,Axial,3.0T
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationExtenan0,Su2022deeplearningherniationExte,External_Val,100,1273.0,1273.0,deeplearning,herniation,sensitivity,0.8690000000000001,1.8921458011858077,,0.018939849624060152,0.8318778947368421,0.9061221052631581,,0,0.49,0.49,53.0,53.0,T2,Axial,3.0T
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationExtenan0,Su2022deeplearningherniationExte,External_Val,100,1273.0,1273.0,deeplearning,herniation,specificity,0.88,1.9924301637432364,,0.018939849624060152,0.842877894736842,0.917122105263158,,0,0.49,0.49,53.0,53.0,T2,Axial,3.0T
Su2022,Su2022,"Su, Liu, Yang, Chen, You, Shen...","Automatic grading of disc herniation, central canal stenosis and Nerve roots compression in lumbar MRI diagnosis. ",2022.0,Su2022deeplearningherniationExtenan0,Su2022deeplearningherniationExte,External_Val,100,1273.0,1273.0,deeplearning,herniation,f-score,0.741,1.051172563075496,,0.018939849624060152,0.703877894736842,0.778122105263158,,0,0.49,0.49,53.0,53.0,T2,Axial,3.0T
